Txhash,Blockno,UnixTimestamp,DateTime (UTC),ParentTxFrom,ParentTxTo,ParentTxETH_Value,From,TxTo,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $1651.53701980167/Eth,Historical $Price/Eth,Status,ErrCode,Type,
0x45c957e93c7f5331dc14803ce05101165999b6e892e8726094bcb10137102c2e,3487430,1491483981,2017-04-06 13:06:21,0x1728039ce0d18a799c081c5c7fa2090dd365a8d0,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,20000,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,20000,0,33030740.3960334,43.23,0,,call,
0xdedf28fa2bc060f745c935f96b6626d40134d44b94542ffde6095f4d6dbf97bd,3487430,1491483981,2017-04-06 13:06:21,0x0424193a415ebc86ff650e3bda37c521c5f6d45a,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,50,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,50,0,82576.8509900835,43.23,0,,call,
0xd6dc013e8fe1465495a3b85734bd25b19db41b1a86dc82a2d4e6fc64236d24a3,3487430,1491483981,2017-04-06 13:06:21,0xe9849487c25b878cee05699970d13188bdad5dfb,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,3536,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,3536,0,5839834.90201871,43.23,0,,call,
0x8bbe7f8c8134aa4394a6600e3a59c73531a5144047aa41150b381d23dbc426c8,3487433,1491483995,2017-04-06 13:06:35,0xfc3f2f489beb9ac06638bc88f837c394ebc7a6af,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,210.98339804,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,210.98339804,0,348446.892426611,43.23,0,,call,
0x002d67ff8e5b5437aab02919db15cdbcf192512873fb5cf115d8443ef836ab72,3487434,1491484006,2017-04-06 13:06:46,0x5b2c2c25cda563f004c720d03ae929f5514ec341,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,250,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,250,0,412884.254950418,43.23,0,,call,
0x80cbf75e9084a18b90b6e8c0b3c59d62df22c368e98923d0ab53d9a861d15067,3487434,1491484006,2017-04-06 13:06:46,0x934b68252dd648e88ee300dd73912957cb5c353a,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,140,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,140,0,231215.182772234,43.23,0,,call,
0x0388b3fce183c5d2cc595676acf50832b4103d0f35138c577f949c3817c27b62,3487435,1491484058,2017-04-06 13:07:38,0xad6dc70367d2d93cc5522927d3e2e8e306050fba,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,45,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,45,0,74319.1658910752,43.23,0,,call,
0xb0955058552ec4d123f822d90589547c2736eab4606bb46c41788e1d3d67e6a9,3487435,1491484058,2017-04-06 13:07:38,0xe83dabd2ed91968cfb3e494bc7ea3f3eabce2466,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,19.275249,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,19.275249,0,31833.7872893951,43.23,0,,call,
0x0c36bfc191187881c9aa2f1ec33ad6024fb1023796517746b97382623af3451b,3487435,1491484058,2017-04-06 13:07:38,0x77c5a7084b488a254e7e0643e4bfab831f9239c2,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,54,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,54,0,89182.9990692902,43.23,0,,call,
0x2126b238ce5555c6fba605ccd634a62d61471c2ed8594ce42b63cfb8409cec11,3487435,1491484058,2017-04-06 13:07:38,0x97d89390a4b486da774953ea0799bbd30eba30aa,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,30,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,30,0,49546.1105940501,43.23,0,,call,
0x36906e8d09ae349421e17b70936533a7894dd86e3c140949e25e500e24a9571f,3487435,1491484058,2017-04-06 13:07:38,0x3493f9752621e53df1f13f0f7525b6c04edf074c,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,148,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,148,0,244427.478930647,43.23,0,,call,
0x3d979b0a9d833c937f094275c15d1537d7f4126e5c3f45c8e6b7997bee227233,3487435,1491484058,2017-04-06 13:07:38,0x7c8cc6e01f47c1c779c79974e5a1382014e7b65e,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,25,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,25,0,41288.4254950418,43.23,0,,call,
0x3f412c80eb7996d59c22814d521a47991b776615d1fe37a7731eeb514a0e8f38,3487435,1491484058,2017-04-06 13:07:38,0xb56469f39c530c83d5a7d4b0eeaaec04dfb4310d,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,34,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,34,0,56152.2586732568,43.23,0,,call,
0x469b57126342d0a98519aec10e0d767e783adac56aa309b507165a5202f81db1,3487435,1491484058,2017-04-06 13:07:38,0x00e3f02d441b2ad4315874571de3c39bc29918ae,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,49.5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,49.5,0,81751.0824801827,43.23,0,,call,
0x57e5c2f34d0005e979382d0da427f613c0ce1eeb879d99ab09325d325e8dc5a0,3487435,1491484058,2017-04-06 13:07:38,0x08470155945fcfdd37a40f58c7e28cb3681c3f84,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,10,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,10,0,16515.3701980167,43.23,0,,call,
0x5f6aae8635afe4d2d7b5942785d04ca6d40970d7b0e3f849fbcf73e816f00f83,3487435,1491484058,2017-04-06 13:07:38,0xc181079b38523a9079a5999dd0e5712aed800fe4,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,150,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,150,0,247730.552970251,43.23,0,,call,
0x71a4ae68942288dff67c90d9dc1751cf05a623d7cd9878fa739a22ac5440eff5,3487435,1491484058,2017-04-06 13:07:38,0x1082ef2c91e107e9f7cbd7ef1993ef300d341a23,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,271.12158,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,271.12158,0,447767.32623712,43.23,0,,call,
0x75408549a99f6f560732f939993d8aaf3277c0cd952179a9dcf019977b0c10f9,3487435,1491484058,2017-04-06 13:07:38,0x6e4cd5887f7431b11ce0853cdd0399ea562dcfad,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1043.5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1043.5,0,1723378.88016304,43.23,0,,call,
0x7f127511a5a2eb660ab3cd1661cc01198c6b22eb59fbe14e860153e5a52a900c,3487435,1491484058,2017-04-06 13:07:38,0x59795fccfbe2f166651c6b73d10a7a1522a0ed89,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1,0,1651.53701980167,43.23,0,,call,
0x8bd87263a5813284e07d748f52d74d67353c6d9b23686b6d5c97308757d36cad,3487435,1491484058,2017-04-06 13:07:38,0x8576ea5cbc37dcd7dedbaab6a9b5c4946b64c7f3,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,119.99658,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,119.99658,0,198178.794119593,43.23,0,,call,
0x97aec7d11d027173128de30fdcda30b1f448d406d4db13439a30313b2f0bdc34,3487435,1491484058,2017-04-06 13:07:38,0xc43d66107a8535e868f8769afd549a12b1b9b7ce,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,2800,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,2800,0,4624303.65544468,43.23,0,,call,
0x9ab75083b65acf5be084aa92a83da7e606b06bfd93c1b7ad9759f6ece177453c,3487435,1491484058,2017-04-06 13:07:38,0x3fc90b9ec3deb1712aed78fa29ef304566ad42ec,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,15,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,15,0,24773.0552970251,43.23,0,,call,
0xafef2dc97a3fbd5a4b38661a3990b8ec08b146938dbc0b5c9a8b11da38f797c0,3487435,1491484058,2017-04-06 13:07:38,0xed6d42dd1d479e535f4c39ad7430d5079e5eff5a,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,4,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,4,0,6606.14807920668,43.23,0,,call,
0xba1fb00f7da1ac53926f67fcdbe07c0b63bf57e423c43dbeb123a4e43be41a3f,3487435,1491484058,2017-04-06 13:07:38,0x47ccdb10cd3a5d49a3d5c1cb6a778ffd65c7782b,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,368.07700002,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,368.07700002,0,607892.79167057,43.23,0,,call,
0xba2947e011c96d82d585b431cfd3a5f1d21ce3cd4c28a992a438139591ad93f8,3487435,1491484058,2017-04-06 13:07:38,0x35ea09d8a1bccdd86e8e2087db34ffdafe31ff98,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,2,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,2,0,3303.07403960334,43.23,0,,call,
0xbedc101f5289ba050f9a0487ac58f84408d1a6ead79e681f28ffe882c2f26f39,3487435,1491484058,2017-04-06 13:07:38,0x009db764931f8a3ed2e20dc3af1373e4d33852e9,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,25,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,25,0,41288.4254950418,43.23,0,,call,
0xc7cc83517d7a32f777a12c0789861f875fa2f5752b0cf82434623ab366b33038,3487435,1491484058,2017-04-06 13:07:38,0xe91e35bbbe0858d83e806192a100f042025bd68b,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1,0,1651.53701980167,43.23,0,,call,
0xcd70de96c96bb271cc27b05e232480c99917bc74eac33aa82b05791f6a829eca,3487435,1491484058,2017-04-06 13:07:38,0x0034525fc5a2941299f837b5a192dc23805022b7,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,6,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,6,0,9909.22211881002,43.23,0,,call,
0xd49ac0f217d03234d164cd03d7fa9b705328db513b605b99c305dffb49ac1b48,3487435,1491484058,2017-04-06 13:07:38,0x1051e355adf5c153f656c3e950f1a75fe180ef79,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,8,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,8,0,13212.2961584134,43.23,0,,call,
0xed7d7ec6256ade63364917b04507f6406393ad60eb07849bf78c6ef05fa5b721,3487435,1491484058,2017-04-06 13:07:38,0x9da3302240af0511c6fd1857e6ddb7394f77ab6b,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,125,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,125,0,206442.127475209,43.23,0,,call,
0xf65762ce4bb7b06a3acf80f40028a62318161d3274fc89037b8a8f5cb0f1a912,3487435,1491484058,2017-04-06 13:07:38,0x07cf6c3f0844b690d915838358b28b2e54763a18,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,67,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,67,0,110652.980326712,43.23,0,,call,
0xf0572c16b77f97022e495bbecf176d56c9814b0de1b79e8341938973cf7ef795,3487435,1491484058,2017-04-06 13:07:38,0xefe5d29aa36349d4efb915b0b2e1bdd5b9355789,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,50,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,50,0,82576.8509900835,43.23,0,,call,
0x73f1f21ee9a6f622c6bd460cbf62177f5145fb0410dd16ce684263fa0432f5f1,3487435,1491484058,2017-04-06 13:07:38,0x3100da1611184d4d05e31b53006d877f8c9b0026,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,3,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,3,0,4954.61105940501,43.23,0,,call,
0x51b10b3328d777762f30bf4b615d47a538a74a47ffe88e6d76373d62e639b3b9,3487435,1491484058,2017-04-06 13:07:38,0xb7c7bec3173ef1c842cd38e20c7cae9b42c97e86,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,4500,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,4500,0,7431916.58910752,43.23,0,,call,
0x583f556c1fb358bb0604e35ea1165b8717ce451a74ab55e0dceda67a41c8e2d0,3487435,1491484058,2017-04-06 13:07:38,0x75610ff3347e584f34c9dae51d43dc20c82db6bc,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,25,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,25,0,41288.4254950418,43.23,0,,call,
0xbaad26ea574bc90452d123200f3781f7430f1e7774e8de3825a5b53382cd027a,3487435,1491484058,2017-04-06 13:07:38,0x391e2ec93c2174d97b76110ecff9ac21ecb319da,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0.25,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,0.25,0,412.884254950418,43.23,0,,call,
0xbfcb816de1a0763c4c53f6382b7cfde3298912ffc07eb675e869cf13e2c19ef9,3487435,1491484058,2017-04-06 13:07:38,0xb158db43fa62d30e65f3d09bf781c7b67372ebaa,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,50,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,50,0,82576.8509900835,43.23,0,,call,
0x6e86618a3ea9e0a96619521d952be77ee30c5c4f6d5229e30b98da07ea090df6,3487435,1491484058,2017-04-06 13:07:38,0x467e0ed54f3b76ae0636176e07420815a021736e,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,10,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,10,0,16515.3701980167,43.23,0,,call,
0xf04c98ec49b07d01bae0b4cebae01d52bcaf00bf9f00593059212e96027fcceb,3487435,1491484058,2017-04-06 13:07:38,0x681875a2fc2f3f54da5230e6a2d9bf442162f7aa,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,4.99685,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,4.99685,0,8252.48275739598,43.23,0,,call,
0x1ae27c6fb0a0fd4623e6a30dab3c69dc61f22df1897a9b77446f3f58a7d2b6a3,3487436,1491484059,2017-04-06 13:07:39,0x0038f6bcac5a5f2174bac87fc65e31477735bf21,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1,0,1651.53701980167,43.23,0,,call,
0x33fb301c2c07a99f212073938554fed761f33ad522d99f78b07594b035e3c102,3487436,1491484059,2017-04-06 13:07:39,0xb8f8d40fa809910d1b8777b5458671ce547877d5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,480,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,480,0,792737.769504802,43.23,0,,call,
0x3b788c44494a707aa70d6575aa78392bad6c86bf7ae0261f9db64663922b227f,3487436,1491484059,2017-04-06 13:07:39,0x00dc106e888980dc82dcf12674a8a351c6ac9ebe,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,34,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,34,0,56152.2586732568,43.23,0,,call,
0x640ce09fea0b4ccefb75e1d2c73e28f0856762726d9c87ecacd28db3254f349d,3487436,1491484059,2017-04-06 13:07:39,0x1f0e45c622220ee928013e6d57ded2ac4c1661eb,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,5,0,8257.68509900835,43.23,0,,call,
0x697a209c446b4a4953124911fce7993c07edb2c81db86c200f2f43b2d0ce9881,3487436,1491484059,2017-04-06 13:07:39,0x620f5f2e0ef2fe140b4270a0c6b624f95d04cb77,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,5,0,8257.68509900835,43.23,0,,call,
0x935c2862e5afcb390b354ddb36ccd14fef88eb0eb0cc3e31f693b567f8bbbd76,3487436,1491484059,2017-04-06 13:07:39,0x51116fc4598b9ae592674afceadb9dd8d7a51495,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,630,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,630,0,1040468.32247505,43.23,0,,call,
0x97a83b5e916902c122b5507090a1bde07f8be1494a6c027911f807ed6a210ae6,3487436,1491484059,2017-04-06 13:07:39,0xe31dd19ea5dcf8d99f64ca6f555cc6b125018b62,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,50,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,50,0,82576.8509900835,43.23,0,,call,
0x9a63bcbeb9ed0ffefe67aaab270ea5a8e9f5cc66a7278d4a876fd93cbedd91bb,3487436,1491484059,2017-04-06 13:07:39,0x6e6c588f56e610ee8c9419d89af956ce012f97f6,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,49.5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,49.5,0,81751.0824801827,43.23,0,,call,
0x9c3a6045aa77cbae63a750cc6ed47aa9edc5e9cbad566eb2496343f7c0f6c409,3487436,1491484059,2017-04-06 13:07:39,0x4641da61b8f55029fe7f8126b87bfebe8df3e3a6,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,15,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,15,0,24773.0552970251,43.23,0,,call,
0xb2dcc08cce854eb1a762640a0707b601c9916cfd216d3ff354f6f5310dee13ce,3487436,1491484059,2017-04-06 13:07:39,0xb16ecbb050ee31e3f034c5a5a02d6e2bb272987a,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0.5,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,0.5,0,825.768509900835,43.23,0,,call,
0xbb033c8d74cbddd1097273ba2b341a89dc0f5d1e2c21dcd0ac21a06409f02cd5,3487436,1491484059,2017-04-06 13:07:39,0x3cd48a0cb9c82608e743086b1ffda59741beef3f,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,2250,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,2250,0,3715958.29455376,43.23,0,,call,
0xca0617b1cd767c7bfd9240ad2b10465fcb89abc946ec5e5fbc7908ed8815c687,3487436,1491484059,2017-04-06 13:07:39,0x8996479527a0d4d202658e7514a3a38e0ababd67,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,23,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,23,0,37985.3514554384,43.23,0,,call,
0xd8012a2858052e3665fc1462fa486cf71fa4b559c69322eac27bdeebf96120e9,3487436,1491484059,2017-04-06 13:07:39,0x3833f8dbdbd6bdcb6a883ff209b869148965b364,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,100,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,100,0,165153.701980167,43.23,0,,call,
0xee9c604dd47b3a68fcda7735b3703eb7f1f96106dbb2761b193d5a6468a16cfe,3487436,1491484059,2017-04-06 13:07:39,0x24b4841f215a4330319f45c7f2521b4ca82cb7d0,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,75.25,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,75.25,0,124278.160740076,43.23,0,,call,
0xf3e52b1c1be3337b7795dcc23b90ec2b1f980e2054902dc417d48656f59c6aeb,3487436,1491484059,2017-04-06 13:07:39,0x1cf96e868e19804acff20544b867ff702ad761ba,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,200,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,200,0,330307.403960334,43.23,0,,call,
0xf639e63febcea949423634bb1db6dee1cfdcc59790294b6190390445808f2a16,3487436,1491484059,2017-04-06 13:07:39,0xffc7a515b35cd1a9b34035429a96c3063a7804a3,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,4.1903677,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,4.1903677,0,6920.54738313118,43.23,0,,call,
0x00944f852bef0da8bd7a4eb5c3963ae297b2c20c1a2f2277b0a0379529aaf3af,3487437,1491484075,2017-04-06 13:07:55,0x59795fccfbe2f166651c6b73d10a7a1522a0ed89,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,499,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,499,0,824116.972881033,43.23,0,,call,
0xc41e512fb280987cc01d88ec2f955e820a4cfa3e49b0b8afff4a0952fc2bae6a,3487437,1491484075,2017-04-06 13:07:55,0x245f27796a44d7e3d30654ed62850ff09ee85656,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1394,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1394,0,2302242.60560353,43.23,0,,call,
0x0147a4ed4b90b5c6c49abb2a02aa3632d5374ec2247c3d534489e93698254270,3487437,1491484075,2017-04-06 13:07:55,0xa601f72e104e74b5ecf7e07b065e6bfcea43f3fb,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,1000,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,1000,0,1651537.01980167,43.23,0,,call,
0xb9960c9f5bf5b6a505acc56cc9c53426b0e58f4976a91161b063e0e4dbf74117,3487437,1491484075,2017-04-06 13:07:55,0xf39a9d7aa3581df07ee4279ae6c312ef21033658,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,250,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,250,0,412884.254950418,43.23,0,,call,
0x925ce96791a9bea8e48b1513ffa20a93b28b874b024d65d8539dd5766089fc88,3487437,1491484075,2017-04-06 13:07:55,0x9cdf0e78337935a35dff4e9117142cdf1346425c,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,263.71405138,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,263.71405138,0,435533.51849595,43.23,0,,call,
0xf6527fee25ca793b48b24f7e34273e26d86cc7e2043eae618a257fd5ded211c4,3487437,1491484075,2017-04-06 13:07:55,0xffd6d63c70e6606a7ad6ec0c6ece7031a086a270,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,50,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,50,0,82576.8509900835,43.23,0,,call,
0x67a42aa048548a7e24de0b57d94c6c71a89700b433994b0e8c4364314df352c8,3487437,1491484075,2017-04-06 13:07:55,0xa4c5c562ab28f8e3569457aad1591025c4bb18a6,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,6,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,6,0,9909.22211881002,43.23,0,,call,
0xd32af58d6f9dae10808de746d91e125e129c517f06f60aeb66c4345aee3ffa6b,3487437,1491484075,2017-04-06 13:07:55,0x28962b6e71b789395776a33b502d29359cbaaa66,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,90,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,90,0,148638.33178215,43.23,0,,call,
0xc59e40e04770023aa4532ea3f4d1f2f4bef9ae450069c19854be6520445e99ed,3487437,1491484075,2017-04-06 13:07:55,0x0b27c2a4ed25ffeb5deef051238a56870d640963,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,486,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,486,0,802646.991623612,43.23,0,,call,
0x577fdd77d76cf1384d2ed2ccb2feaf1c8ea837f4e407e1211a012afdd99b87a8,3487437,1491484075,2017-04-06 13:07:55,0x0090087b636ef3f95b14a4dd93d28fb2b1747fea,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,6.02102463,0xcf965cfe7c30323e9c9e41d4e398e2167506f764,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,6.02102463,0,9943.94507358265,43.23,0,,call,
